SPP Hourly Day-Ahead Locational Marginal Prices ($/megawatt) for Hubs
Hourly day-ahead locational marginal prices for SPP
Source: EIA collected from SPP
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,North Hub LMP,South Hub LMP,North Hub (Congestion),South Hub (Congestion),North Hub (Energy),South Hub (Energy),North Hub (Loss),South Hub (Loss)
2022-07-10 01:00:00,2022-07-09 19:00:00,2022-07-09 20:00:00,2022-07-09,20,70.593,99.5709,-4.9016,20.1277,76.4031,76.4031,-0.9085,3.0401
2022-07-10 02:00:00,2022-07-09 20:00:00,2022-07-09 21:00:00,2022-07-09,21,63.2412,82.9907,-3.6913,11.5417,68.8717,68.8717,-1.9392,2.5773
2022-07-10 03:00:00,2022-07-09 21:00:00,2022-07-09 22:00:00,2022-07-09,22,48.7594,70.52,-6.9791,10.5929,57.5909,57.591,-1.8524,2.3361
2022-07-10 04:00:00,2022-07-09 22:00:00,2022-07-09 23:00:00,2022-07-09,23,36.8024,61.68,-10.9897,9.1373,50.2491,50.2491,-2.457,2.2936
2022-07-10 05:00:00,2022-07-09 23:00:00,2022-07-10 00:00:00,2022-07-09,24,24.6096,53.5567,-13.767,10.6698,40.8286,40.8287,-2.452,2.0582
2022-07-11 06:00:00,2022-07-11 00:00:00,2022-07-11 01:00:00,2022-07-11,1,22.6982,44.8486,-6.3412,15.1068,29.3629,29.3629,-0.3235,0.3789
2022-07-11 07:00:00,2022-07-11 01:00:00,2022-07-11 02:00:00,2022-07-11,2,19.8851,28.6,-3.0448,4.9889,23.2102,23.2102,-0.2803,0.4009
2022-07-11 08:00:00,2022-07-11 02:00:00,2022-07-11 03:00:00,2022-07-11,3,19.1217,24.57,-2.3908,2.2124,21.8777,21.8777,-0.3652,0.4799
2022-07-11 09:00:00,2022-07-11 03:00:00,2022-07-11 04:00:00,2022-07-11,4,18.3984,20.0,-0.9181,-0.1596,19.7095,19.7095,-0.393,0.4501
2022-07-11 10:00:00,2022-07-11 04:00:00,2022-07-11 05:00:00,2022-07-11,5,22.2434,22.391,0.9616,0.0139,21.7866,21.7866,-0.5048,0.5905
2022-07-11 11:00:00,2022-07-11 05:00:00,2022-07-11 06:00:00,2022-07-11,6,26.6116,26.4855,1.611,0.1196,25.5683,25.5683,-0.5677,0.7976
2022-07-11 12:00:00,2022-07-11 06:00:00,2022-07-11 07:00:00,2022-07-11,7,26.8187,27.9205,0.151,-0.2725,27.3156,27.3157,-0.6479,0.8773
2022-07-11 13:00:00,2022-07-11 07:00:00,2022-07-11 08:00:00,2022-07-11,8,41.2929,43.2128,0.0993,0.0567,41.7729,41.7728,-0.5793,1.3833
2022-07-11 14:00:00,2022-07-11 08:00:00,2022-07-11 09:00:00,2022-07-11,9,55.4359,58.3467,-0.213,-0.0394,56.2503,56.2503,-0.6014,2.1358
2022-07-11 15:00:00,2022-07-11 09:00:00,2022-07-11 10:00:00,2022-07-11,10,63.7849,67.2806,0.6121,0.4998,64.162,64.162,-0.9892,2.6188
2022-07-11 16:00:00,2022-07-11 10:00:00,2022-07-11 11:00:00,2022-07-11,11,74.2556,79.6232,1.8885,3.0631,73.2832,73.2832,-0.9161,3.2769
2022-07-11 17:00:00,2022-07-11 11:00:00,2022-07-11 12:00:00,2022-07-11,12,91.9676,101.6072,6.6465,9.9325,87.3524,87.3523,-2.0313,4.3224
2022-07-11 18:00:00,2022-07-11 12:00:00,2022-07-11 13:00:00,2022-07-11,13,97.73,131.4107,0.9735,26.2445,99.7722,99.7722,-3.0157,5.394
2022-07-11 19:00:00,2022-07-11 13:00:00,2022-07-11 14:00:00,2022-07-11,14,100.2204,166.4272,-7.3701,47.8865,111.7578,111.7578,-4.1673,6.7829
2022-07-11 20:00:00,2022-07-11 14:00:00,2022-07-11 15:00:00,2022-07-11,15,116.2065,210.43,-13.7368,66.11,135.8619,135.8619,-5.9186,8.4581
2022-07-11 21:00:00,2022-07-11 15:00:00,2022-07-11 16:00:00,2022-07-11,16,103.7929,217.7,-21.2001,77.2904,131.7337,131.7336,-6.7407,8.676
2022-07-11 22:00:00,2022-07-11 16:00:00,2022-07-11 17:00:00,2022-07-11,17,97.8963,222.05,-22.0431,87.691,126.4618,126.4617,-6.5224,7.8973
2022-07-11 23:00:00,2022-07-11 17:00:00,2022-07-11 18:00:00,2022-07-11,18,89.02,198.69,-14.9367,82.8895,109.2003,109.2003,-5.2436,6.6002
2022-07-12 00:00:00,2022-07-11 18:00:00,2022-07-11 19:00:00,2022-07-11,19,80.61,187.7712,-15.8856,81.8507,100.8692,100.8692,-4.3736,5.0513
2022-07-12 01:00:00,2022-07-11 19:00:00,2022-07-11 20:00:00,2022-07-11,20,75.13,149.0388,-10.5596,56.0488,89.0907,89.0907,-3.4011,3.8993
2022-07-12 02:00:00,2022-07-11 20:00:00,2022-07-11 21:00:00,2022-07-11,21,63.5189,102.7556,-7.7753,29.5128,71.6749,71.675,-0.3807,1.5678
2022-07-12 03:00:00,2022-07-11 21:00:00,2022-07-11 22:00:00,2022-07-11,22,56.87,88.3656,-5.6564,24.9918,62.3915,62.3914,0.1349,0.9824
2022-07-12 04:00:00,2022-07-11 22:00:00,2022-07-11 23:00:00,2022-07-11,23,50.8156,64.9181,-1.5792,11.6905,52.4694,52.4693,-0.0746,0.7583
2022-07-12 05:00:00,2022-07-11 23:00:00,2022-07-12 00:00:00,2022-07-11,24,40.9806,50.07,-2.2231,6.2498,43.2952,43.2951,-0.0915,0.5251
2022-07-12 06:00:00,2022-07-12 00:00:00,2022-07-12 01:00:00,2022-07-12,1,32.348,41.8148,-3.6549,4.399,36.99,36.9899,-0.9871,0.4259
2022-07-12 07:00:00,2022-07-12 01:00:00,2022-07-12 02:00:00,2022-07-12,2,29.2055,37.7303,-3.0452,3.8044,33.3108,33.3108,-1.0601,0.6151
2022-07-12 08:00:00,2022-07-12 02:00:00,2022-07-12 03:00:00,2022-07-12,3,27.9248,33.7153,-2.7108,1.3767,31.6395,31.6394,-1.0039,0.6992
2022-07-12 09:00:00,2022-07-12 03:00:00,2022-07-12 04:00:00,2022-07-12,4,26.334,29.443,-1.766,-0.2809,29.0405,29.0406,-0.9405,0.6833
2022-07-12 10:00:00,2022-07-12 04:00:00,2022-07-12 05:00:00,2022-07-12,5,28.5048,30.5313,-1.136,-0.7973,30.64,30.6399,-0.9992,0.6887
2022-07-12 11:00:00,2022-07-12 05:00:00,2022-07-12 06:00:00,2022-07-12,6,32.0205,33.2997,-0.9247,-1.5353,34.121,34.1211,-1.1758,0.7139
2022-07-12 12:00:00,2022-07-12 06:00:00,2022-07-12 07:00:00,2022-07-12,7,34.0309,35.4085,-0.5431,-1.0819,35.8573,35.8573,-1.2833,0.6331
2022-07-12 13:00:00,2022-07-12 07:00:00,2022-07-12 08:00:00,2022-07-12,8,44.7726,46.3387,-0.2523,-0.2395,45.9991,45.9991,-0.9742,0.5791
2022-07-12 14:00:00,2022-07-12 08:00:00,2022-07-12 09:00:00,2022-07-12,9,53.5467,54.7554,0.1338,-0.1838,54.3703,54.3702,-0.9574,0.569
2022-07-12 15:00:00,2022-07-12 09:00:00,2022-07-12 10:00:00,2022-07-12,10,63.5828,64.0353,0.3304,-0.5026,63.6772,63.6772,-0.4248,0.8607
2022-07-12 16:00:00,2022-07-12 10:00:00,2022-07-12 11:00:00,2022-07-12,11,74.1413,73.7,0.6134,-1.2784,73.7912,73.7913,-0.2633,1.1871
2022-07-12 17:00:00,2022-07-12 11:00:00,2022-07-12 12:00:00,2022-07-12,12,83.47,81.1862,0.7946,-4.2386,83.4323,83.4324,-0.7569,1.9924
2022-07-12 18:00:00,2022-07-12 12:00:00,2022-07-12 13:00:00,2022-07-12,13,91.0465,100.0316,0.2712,4.4197,92.429,92.429,-1.6537,3.1829
2022-07-12 19:00:00,2022-07-12 13:00:00,2022-07-12 14:00:00,2022-07-12,14,99.6911,117.0366,-0.0506,10.2433,102.2807,102.2806,-2.539,4.5127
2022-07-12 20:00:00,2022-07-12 14:00:00,2022-07-12 15:00:00,2022-07-12,15,115.8101,148.2507,-1.836,19.8822,121.9188,121.9188,-4.2727,6.4497
2022-07-12 21:00:00,2022-07-12 15:00:00,2022-07-12 16:00:00,2022-07-12,16,122.8079,166.7901,-3.3931,29.7618,130.5249,130.5249,-4.3239,6.5034
2022-07-12 22:00:00,2022-07-12 16:00:00,2022-07-12 17:00:00,2022-07-12,17,129.1292,175.0,-3.8566,31.5045,136.8154,136.8154,-3.8296,6.6801
2022-07-12 23:00:00,2022-07-12 17:00:00,2022-07-12 18:00:00,2022-07-12,18,123.13,159.5464,-3.6914,24.3925,129.4428,129.4428,-2.6214,5.7111
2022-07-13 00:00:00,2022-07-12 18:00:00,2022-07-12 19:00:00,2022-07-12,19,108.2737,139.6015,-3.3147,21.4352,114.0621,114.0622,-2.4737,4.1041
2022-07-13 01:00:00,2022-07-12 19:00:00,2022-07-12 20:00:00,2022-07-12,20,93.8217,113.6207,-1.7289,14.3893,96.5383,96.5383,-0.9877,2.6931
2022-07-13 02:00:00,2022-07-12 20:00:00,2022-07-12 21:00:00,2022-07-12,21,86.9431,94.5231,-1.1165,6.6047,87.2394,87.2395,0.8202,0.6789
2022-07-13 03:00:00,2022-07-12 21:00:00,2022-07-12 22:00:00,2022-07-12,22,79.9514,79.4241,-0.2378,1.9164,77.6941,77.6941,2.4951,-0.1864
2022-07-13 04:00:00,2022-07-12 22:00:00,2022-07-12 23:00:00,2022-07-12,23,69.6115,68.3996,0.1701,-0.2331,68.0899,68.0899,1.3515,0.5428
2022-07-13 05:00:00,2022-07-12 23:00:00,2022-07-13 00:00:00,2022-07-12,24,57.9513,58.1537,0.0616,-0.0658,57.5913,57.5913,0.2984,0.6282
2022-07-13 06:00:00,2022-07-13 00:00:00,2022-07-13 01:00:00,2022-07-13,1,43.4492,45.9553,-1.0427,0.3059,45.047,45.047,-0.5551,0.6024
2022-07-13 07:00:00,2022-07-13 01:00:00,2022-07-13 02:00:00,2022-07-13,2,30.4244,39.4626,-4.1624,3.4652,35.4164,35.4164,-0.8296,0.581
2022-07-13 08:00:00,2022-07-13 02:00:00,2022-07-13 03:00:00,2022-07-13,3,26.1643,37.6108,-5.7791,3.9757,33.0647,33.0648,-1.1213,0.5703
2022-07-13 09:00:00,2022-07-13 03:00:00,2022-07-13 04:00:00,2022-07-13,4,24.6676,35.9696,-6.6295,2.6963,32.6192,32.6191,-1.3221,0.6542
2022-07-13 10:00:00,2022-07-13 04:00:00,2022-07-13 05:00:00,2022-07-13,5,24.0465,34.8431,-6.3212,2.5038,31.6154,31.6154,-1.2477,0.7239
2022-07-13 11:00:00,2022-07-13 05:00:00,2022-07-13 06:00:00,2022-07-13,6,25.1189,42.7423,-8.3804,7.1004,34.866,34.866,-1.3667,0.7759
2022-07-13 12:00:00,2022-07-13 06:00:00,2022-07-13 07:00:00,2022-07-13,7,29.9747,42.6713,-6.852,3.7404,38.1551,38.1551,-1.3284,0.7758
2022-07-13 13:00:00,2022-07-13 07:00:00,2022-07-13 08:00:00,2022-07-13,8,44.3657,48.2741,-1.7956,0.4099,47.0967,47.0966,-0.9354,0.7676
2022-07-13 14:00:00,2022-07-13 08:00:00,2022-07-13 09:00:00,2022-07-13,9,61.1964,62.685,-0.0097,-0.0097,61.6651,61.6652,-0.459,1.0295
2022-07-13 15:00:00,2022-07-13 09:00:00,2022-07-13 10:00:00,2022-07-13,10,68.0218,69.3685,-0.0047,-0.0047,68.0001,68.0,0.0264,1.3732
2022-07-13 16:00:00,2022-07-13 10:00:00,2022-07-13 11:00:00,2022-07-13,11,75.0213,74.2523,0.3183,-0.2567,73.6858,73.6858,1.0172,0.8232
2022-07-13 17:00:00,2022-07-13 11:00:00,2022-07-13 12:00:00,2022-07-13,12,84.3669,90.0001,-0.7095,5.8078,83.3572,83.3572,1.7192,0.8351
2022-07-13 18:00:00,2022-07-13 12:00:00,2022-07-13 13:00:00,2022-07-13,13,92.0645,100.7,-1.4847,7.9247,91.7461,91.746,1.8031,1.0293
2022-07-13 19:00:00,2022-07-13 13:00:00,2022-07-13 14:00:00,2022-07-13,14,98.0419,121.7482,-4.4018,18.501,101.2552,101.2552,1.1885,1.992
2022-07-13 20:00:00,2022-07-13 14:00:00,2022-07-13 15:00:00,2022-07-13,15,109.361,145.1625,-6.086,27.0628,115.0523,115.0524,0.3947,3.0473
2022-07-13 21:00:00,2022-07-13 15:00:00,2022-07-13 16:00:00,2022-07-13,16,122.8343,176.961,-9.78,39.9171,133.0449,133.0449,-0.4306,3.999
2022-07-13 22:00:00,2022-07-13 16:00:00,2022-07-13 17:00:00,2022-07-13,17,118.9093,177.2031,-12.0871,41.7829,131.3363,131.3363,-0.3399,4.0839
2022-07-13 23:00:00,2022-07-13 17:00:00,2022-07-13 18:00:00,2022-07-13,18,102.49,152.9748,-8.003,39.2523,110.5579,110.5578,-0.0649,3.1647
2022-07-14 00:00:00,2022-07-13 18:00:00,2022-07-13 19:00:00,2022-07-13,19,96.3202,138.6,-6.5962,33.2191,102.5275,102.5275,0.3889,2.8534
2022-07-14 01:00:00,2022-07-13 19:00:00,2022-07-13 20:00:00,2022-07-13,20,87.4197,119.3471,-4.2121,26.1201,91.087,91.087,0.5448,2.14
2022-07-14 02:00:00,2022-07-13 20:00:00,2022-07-13 21:00:00,2022-07-13,21,72.3642,95.6826,-5.4029,16.3227,77.8706,77.8706,-0.1035,1.4893
2022-07-14 03:00:00,2022-07-13 21:00:00,2022-07-13 22:00:00,2022-07-13,22,54.9814,85.6891,-9.8448,19.5893,65.2107,65.2107,-0.3845,0.8891
2022-07-14 04:00:00,2022-07-13 22:00:00,2022-07-13 23:00:00,2022-07-13,23,37.8193,66.5602,-11.1068,15.7228,49.8109,49.8109,-0.8848,1.0265
2022-07-14 05:00:00,2022-07-13 23:00:00,2022-07-14 00:00:00,2022-07-13,24,23.9634,73.5408,-14.6472,32.1358,40.2495,40.2495,-1.6389,1.1555
2022-07-14 06:00:00,2022-07-14 00:00:00,2022-07-14 01:00:00,2022-07-14,1,24.28,41.9473,-6.4288,9.8543,31.3531,31.353,-0.6443,0.74
2022-07-14 07:00:00,2022-07-14 01:00:00,2022-07-14 02:00:00,2022-07-14,2,22.6311,39.6909,-4.9081,10.61,28.4457,28.4457,-0.9065,0.6352
2022-07-14 08:00:00,2022-07-14 02:00:00,2022-07-14 03:00:00,2022-07-14,3,22.6886,30.3858,-2.214,4.3985,25.6311,25.6311,-0.7285,0.3562
2022-07-14 09:00:00,2022-07-14 03:00:00,2022-07-14 04:00:00,2022-07-14,4,21.6252,25.8094,-1.6193,1.4599,24.0236,24.0236,-0.7791,0.3259
2022-07-14 10:00:00,2022-07-14 04:00:00,2022-07-14 05:00:00,2022-07-14,5,22.5752,26.2967,-1.6841,0.8702,25.094,25.094,-0.8347,0.3325
2022-07-14 11:00:00,2022-07-14 05:00:00,2022-07-14 06:00:00,2022-07-14,6,25.493,31.2249,-2.5038,1.938,28.9142,28.9142,-0.9174,0.3727
2022-07-14 12:00:00,2022-07-14 06:00:00,2022-07-14 07:00:00,2022-07-14,7,28.9349,34.3661,-0.06,3.7633,30.0198,30.0199,-1.0249,0.5829
2022-07-14 13:00:00,2022-07-14 07:00:00,2022-07-14 08:00:00,2022-07-14,8,34.7266,42.6073,-1.1185,4.2868,37.11,37.1099,-1.2649,1.2106
2022-07-14 14:00:00,2022-07-14 08:00:00,2022-07-14 09:00:00,2022-07-14,9,55.0633,59.3319,1.084,2.3325,55.1051,55.1052,-1.1258,1.8942
2022-07-14 15:00:00,2022-07-14 09:00:00,2022-07-14 10:00:00,2022-07-14,10,59.7175,63.7128,-0.9087,0.7843,61.0357,61.0356,-0.4095,1.8929
2022-07-14 16:00:00,2022-07-14 10:00:00,2022-07-14 11:00:00,2022-07-14,11,65.5513,78.8076,-3.4952,7.9656,69.0002,69.0002,0.0463,1.8418
2022-07-14 17:00:00,2022-07-14 11:00:00,2022-07-14 12:00:00,2022-07-14,12,75.8554,100.3121,-5.4723,16.3858,81.7095,81.7096,-0.3818,2.2167
2022-07-14 18:00:00,2022-07-14 12:00:00,2022-07-14 13:00:00,2022-07-14,13,82.6809,149.58,-13.5914,48.2208,98.0488,98.0487,-1.7765,3.3105
2022-07-14 19:00:00,2022-07-14 13:00:00,2022-07-14 14:00:00,2022-07-14,14,90.5593,154.6463,-12.2737,44.9268,105.6751,105.6751,-2.8421,4.0444
2022-07-14 20:00:00,2022-07-14 14:00:00,2022-07-14 15:00:00,2022-07-14,15,87.8415,173.1148,-26.039,49.8665,118.3889,118.3889,-4.5084,4.8594
2022-07-14 21:00:00,2022-07-14 15:00:00,2022-07-14 16:00:00,2022-07-14,16,99.895,182.6695,-23.6059,49.0958,128.1317,128.1317,-4.6308,5.442
2022-07-14 22:00:00,2022-07-14 16:00:00,2022-07-14 17:00:00,2022-07-14,17,104.8441,184.321,-18.608,51.6932,127.2584,127.2583,-3.8063,5.3695
2022-07-14 23:00:00,2022-07-14 17:00:00,2022-07-14 18:00:00,2022-07-14,18,99.6832,158.4237,-13.5979,38.5545,115.8007,115.8007,-2.5196,4.0685
2022-07-15 00:00:00,2022-07-14 18:00:00,2022-07-14 19:00:00,2022-07-14,19,87.4738,169.0236,-19.411,57.3388,108.5333,108.5331,-1.6485,3.1517
2022-07-15 01:00:00,2022-07-14 19:00:00,2022-07-14 20:00:00,2022-07-14,20,76.7411,118.0526,-12.711,25.9296,90.2681,90.2681,-0.816,1.8549
2022-07-15 02:00:00,2022-07-14 20:00:00,2022-07-14 21:00:00,2022-07-14,21,57.5622,97.7516,-15.3418,23.3531,73.5768,73.5767,-0.6728,0.8218
2022-07-15 03:00:00,2022-07-14 21:00:00,2022-07-14 22:00:00,2022-07-14,22,41.4676,86.334,-19.1779,24.3866,61.5481,61.5481,-0.9026,0.3993
2022-07-15 04:00:00,2022-07-14 22:00:00,2022-07-14 23:00:00,2022-07-14,23,30.0484,62.5127,-15.6703,15.894,46.6181,46.6181,-0.8994,0.0006
2022-07-15 05:00:00,2022-07-14 23:00:00,2022-07-15 00:00:00,2022-07-14,24,23.2156,42.9828,-13.0696,5.8914,37.119,37.119,-0.8338,-0.0276
2022-07-15 06:00:00,2022-07-15 00:00:00,2022-07-15 01:00:00,2022-07-15,1,21.718,31.6986,-10.6097,-0.6016,32.8852,32.8853,-0.5575,-0.5851
2022-07-15 07:00:00,2022-07-15 01:00:00,2022-07-15 02:00:00,2022-07-15,2,19.3158,30.1722,-10.9098,0.6078,30.3726,30.3726,-0.147,-0.8082
2022-07-15 08:00:00,2022-07-15 02:00:00,2022-07-15 03:00:00,2022-07-15,3,17.5719,23.8318,-8.2609,-1.3846,25.9726,25.9727,-0.1398,-0.7563
2022-07-15 09:00:00,2022-07-15 03:00:00,2022-07-15 04:00:00,2022-07-15,4,17.4683,21.04,-7.0167,-2.5527,24.4839,24.484,0.0011,-0.8913
2022-07-15 10:00:00,2022-07-15 04:00:00,2022-07-15 05:00:00,2022-07-15,5,19.1489,21.0354,-6.2694,-3.3726,25.3246,25.3246,0.0937,-0.9166
2022-07-15 11:00:00,2022-07-15 05:00:00,2022-07-15 06:00:00,2022-07-15,6,24.2633,25.82,-7.1183,-4.5499,31.3906,31.3906,-0.009,-1.0207
2022-07-15 12:00:00,2022-07-15 06:00:00,2022-07-15 07:00:00,2022-07-15,7,29.7604,29.322,-4.7792,-4.8993,34.9464,34.9464,-0.4068,-0.7251
2022-07-15 13:00:00,2022-07-15 07:00:00,2022-07-15 08:00:00,2022-07-15,8,42.9457,43.578,-2.8964,-2.1822,46.3402,46.3401,-0.4981,-0.5799
2022-07-15 14:00:00,2022-07-15 08:00:00,2022-07-15 09:00:00,2022-07-15,9,64.0538,63.1758,0.13,-0.581,64.2154,64.2154,-0.2916,-0.4586
2022-07-15 15:00:00,2022-07-15 09:00:00,2022-07-15 10:00:00,2022-07-15,10,71.8442,70.5253,-0.3548,-2.1287,72.5466,72.5467,-0.3476,0.1073
2022-07-15 16:00:00,2022-07-15 10:00:00,2022-07-15 11:00:00,2022-07-15,11,81.7025,78.2411,-1.0241,-4.5924,82.5004,82.5004,0.2262,0.3331
2022-07-15 17:00:00,2022-07-15 11:00:00,2022-07-15 12:00:00,2022-07-15,12,90.19,92.64,-1.8651,-0.2596,92.028,92.0279,0.0271,0.8717
2022-07-15 18:00:00,2022-07-15 12:00:00,2022-07-15 13:00:00,2022-07-15,13,94.2374,116.2172,-6.6308,13.4949,101.1888,101.1887,-0.3206,1.5336
2022-07-15 19:00:00,2022-07-15 13:00:00,2022-07-15 14:00:00,2022-07-15,14,107.1935,147.3389,-7.4197,29.1114,115.6769,115.6768,-1.0637,2.5507
2022-07-15 20:00:00,2022-07-15 14:00:00,2022-07-15 15:00:00,2022-07-15,15,131.1978,179.3489,-7.9445,34.4026,141.2282,141.2281,-2.0859,3.7182
2022-07-15 21:00:00,2022-07-15 15:00:00,2022-07-15 16:00:00,2022-07-15,16,141.094,181.5864,-7.0814,29.3953,149.285,149.2851,-1.1096,2.906
2022-07-15 22:00:00,2022-07-15 16:00:00,2022-07-15 17:00:00,2022-07-15,17,139.4747,176.9352,-6.7975,28.5529,146.2239,146.2239,0.0483,2.1584
2022-07-15 23:00:00,2022-07-15 17:00:00,2022-07-15 18:00:00,2022-07-15,18,123.6586,141.77,-3.3105,14.2979,126.3352,126.3352,0.6339,1.1369
2022-07-16 00:00:00,2022-07-15 18:00:00,2022-07-15 19:00:00,2022-07-15,19,104.4035,119.603,-2.2706,12.6903,106.2282,106.2282,0.4459,0.6845
2022-07-16 01:00:00,2022-07-15 19:00:00,2022-07-15 20:00:00,2022-07-15,20,93.0689,104.5115,-2.5415,8.9165,95.2065,95.2064,0.4039,0.3886
2022-07-16 02:00:00,2022-07-15 20:00:00,2022-07-15 21:00:00,2022-07-15,21,79.7551,89.2112,-3.3583,5.8812,83.3808,83.3808,-0.2674,-0.0508
2022-07-16 03:00:00,2022-07-15 21:00:00,2022-07-15 22:00:00,2022-07-15,22,59.9973,66.9442,-8.4484,-1.153,68.6779,68.678,-0.2322,-0.5808
2022-07-16 04:00:00,2022-07-15 22:00:00,2022-07-15 23:00:00,2022-07-15,23,55.8062,52.3026,-2.8343,-5.4966,58.799,58.7991,-0.1585,-0.9999
2022-07-16 05:00:00,2022-07-15 23:00:00,2022-07-16 00:00:00,2022-07-15,24,33.387,43.9375,-8.936,2.184,42.8518,42.8518,-0.5288,-1.0983
2022-07-16 06:00:00,2022-07-16 00:00:00,2022-07-16 01:00:00,2022-07-16,1,28.1028,37.103,-6.7862,2.269,35.3312,35.3312,-0.4422,-0.4972
2022-07-16 07:00:00,2022-07-16 01:00:00,2022-07-16 02:00:00,2022-07-16,2,24.2665,34.7996,-6.8957,3.2989,31.8855,31.8854,-0.7233,-0.3847
2022-07-16 08:00:00,2022-07-16 02:00:00,2022-07-16 03:00:00,2022-07-16,3,23.1396,31.564,-5.6303,2.3622,29.575,29.575,-0.8051,-0.3732
2022-07-16 09:00:00,2022-07-16 03:00:00,2022-07-16 04:00:00,2022-07-16,4,22.6515,32.2164,-5.4992,3.4485,29.0959,29.0959,-0.9452,-0.328
2022-07-16 10:00:00,2022-07-16 04:00:00,2022-07-16 05:00:00,2022-07-16,5,23.8643,31.5467,-4.4674,2.8777,29.0757,29.0758,-0.744,-0.4068
2022-07-16 11:00:00,2022-07-16 05:00:00,2022-07-16 06:00:00,2022-07-16,6,26.7449,30.663,-4.0832,-0.4385,31.4661,31.466,-0.638,-0.3645
2022-07-16 12:00:00,2022-07-16 06:00:00,2022-07-16 07:00:00,2022-07-16,7,25.8238,30.0849,-2.1705,1.6022,28.6079,28.6079,-0.6136,-0.1252
2022-07-16 13:00:00,2022-07-16 07:00:00,2022-07-16 08:00:00,2022-07-16,8,38.7919,42.0869,-1.0505,1.9051,40.2725,40.2726,-0.4301,-0.0908
2022-07-16 14:00:00,2022-07-16 08:00:00,2022-07-16 09:00:00,2022-07-16,9,56.9438,56.6706,-0.7769,-0.6927,57.1853,57.1852,0.5354,0.1781
2022-07-16 15:00:00,2022-07-16 09:00:00,2022-07-16 10:00:00,2022-07-16,10,65.7551,65.6813,-1.2074,-0.8657,65.8155,65.8155,1.147,0.7315
2022-07-16 16:00:00,2022-07-16 10:00:00,2022-07-16 11:00:00,2022-07-16,11,76.9584,74.4264,-1.4802,-2.9975,76.5426,76.5426,1.896,0.8813
2022-07-16 17:00:00,2022-07-16 11:00:00,2022-07-16 12:00:00,2022-07-16,12,89.3518,86.3534,-1.3336,-3.8269,88.7113,88.7112,1.9741,1.4691
2022-07-16 18:00:00,2022-07-16 12:00:00,2022-07-16 13:00:00,2022-07-16,13,95.5507,109.2272,-4.1605,9.5689,97.6607,97.6607,2.0505,1.9976
2022-07-16 19:00:00,2022-07-16 13:00:00,2022-07-16 14:00:00,2022-07-16,14,102.4743,135.3182,-7.5921,24.8184,107.9408,107.9409,2.1256,2.5589
2022-07-16 20:00:00,2022-07-16 14:00:00,2022-07-16 15:00:00,2022-07-16,15,103.4144,153.6295,-11.0156,37.8825,112.8202,112.8203,1.6098,2.9267
2022-07-16 21:00:00,2022-07-16 15:00:00,2022-07-16 16:00:00,2022-07-16,16,98.4947,159.67,-12.8421,45.9437,110.4966,110.4966,0.8402,3.2297
2022-07-16 22:00:00,2022-07-16 16:00:00,2022-07-16 17:00:00,2022-07-16,17,97.7351,165.6497,-14.3356,51.7204,111.1281,111.1281,0.9426,2.8012
2022-07-16 23:00:00,2022-07-16 17:00:00,2022-07-16 18:00:00,2022-07-16,18,96.0365,171.5711,-15.1122,59.1612,109.8757,109.8756,1.273,2.5343
2022-07-17 00:00:00,2022-07-16 18:00:00,2022-07-16 19:00:00,2022-07-16,19,85.0002,154.7201,-15.6926,54.3408,98.8983,98.8983,1.7945,1.481
2022-07-17 01:00:00,2022-07-16 19:00:00,2022-07-16 20:00:00,2022-07-16,20,76.4183,137.2194,-15.1005,46.6165,90.0302,90.0302,1.4886,0.5727
2022-07-17 02:00:00,2022-07-16 20:00:00,2022-07-16 21:00:00,2022-07-16,21,62.1361,117.781,-13.1786,43.3542,74.3735,74.3734,0.9412,0.0534
2022-07-17 03:00:00,2022-07-16 21:00:00,2022-07-16 22:00:00,2022-07-16,22,55.3347,95.8972,-9.3114,31.0855,64.8717,64.8717,-0.2256,-0.06
2022-07-17 04:00:00,2022-07-16 22:00:00,2022-07-16 23:00:00,2022-07-16,23,45.1009,73.0459,-8.8419,19.395,53.9055,53.9055,0.0373,-0.2546
2022-07-17 05:00:00,2022-07-16 23:00:00,2022-07-17 00:00:00,2022-07-16,24,30.6893,43.2644,-8.0527,4.7333,38.8547,38.8547,-0.1127,-0.3236
2022-07-17 06:00:00,2022-07-17 00:00:00,2022-07-17 01:00:00,2022-07-17,1,25.3838,45.8714,-8.8568,12.7612,34.0037,34.0037,0.2369,-0.8935
2022-07-17 07:00:00,2022-07-17 01:00:00,2022-07-17 02:00:00,2022-07-17,2,24.3022,39.924,-7.4281,8.8893,31.691,31.691,0.0393,-0.6563
2022-07-17 08:00:00,2022-07-17 02:00:00,2022-07-17 03:00:00,2022-07-17,3,26.1403,37.3673,-4.3244,7.6136,30.3565,30.3566,0.1082,-0.6029
2022-07-17 09:00:00,2022-07-17 03:00:00,2022-07-17 04:00:00,2022-07-17,4,29.1575,38.5781,-2.3577,7.4027,31.5844,31.5845,-0.0692,-0.4091
2022-07-17 10:00:00,2022-07-17 04:00:00,2022-07-17 05:00:00,2022-07-17,5,31.2494,37.1397,-1.1354,4.5869,32.7167,32.7166,-0.3319,-0.1638
